"Project","ScanDate","DependencyName","DependencyPath","Description","License","Md5","Sha1","Identifiers","CPE","CVE","CWE","Vulnerability","Source","CVSSv2_Severity","CVSSv2_Score","CVSSv2","CVSSv3_BaseSeverity","CVSSv3_BaseScore","CVSSv3","CPE Confidence","Evidence Count"
Nivola - Nivola Service Portal Backend,"Wed, 16 Nov 2022 17:37:57 +0100",spring-data-jpa-1.11.1.RELEASE.jar,C:\Users\filip\.m2\repository\org\springframework\data\spring-data-jpa\1.11.1.RELEASE\spring-data-jpa-1.11.1.RELEASE.jar,Spring Data module for JPA repositories.,"",22d87c3030bdf631930061f6e6711ec4,fa362aecd78883991f57a5d64e19f34b57a2c34d,pkg:maven/org.springframework.data/spring-data-jpa@1.11.1.RELEASE,"cpe:2.3:a:pivotal_software:spring_data_jpa:1.11.1:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:1.11.1:release:*:*:*:*:*:*",CVE-2018-1257,NVD-CWE-noinfo,"Spring Framework, versions 5.0.x prior to 5.0.6, versions 4.3.x prior to 4.3.17, and older unsupported versions allows applications to expose STOMP over WebSocket endpoints with a simple, in-memory STOMP broker through the spring-messaging module. A malicious user (or attacker) can craft a message to the broker that can lead to a regular expression, denial of service attack.",NVD,MEDIUM,4.0,/AV:N/AC:L/Au:S/C:N/I:N/A:P,MEDIUM,6.5,/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,HIGH,32
Nivola - Nivola Service Portal Backend,"Wed, 16 Nov 2022 17:37:57 +0100",spring-data-jpa-1.11.1.RELEASE.jar,C:\Users\filip\.m2\repository\org\springframework\data\spring-data-jpa\1.11.1.RELEASE\spring-data-jpa-1.11.1.RELEASE.jar,Spring Data module for JPA repositories.,"",22d87c3030bdf631930061f6e6711ec4,fa362aecd78883991f57a5d64e19f34b57a2c34d,pkg:maven/org.springframework.data/spring-data-jpa@1.11.1.RELEASE,"cpe:2.3:a:pivotal_software:spring_data_jpa:1.11.1:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:1.11.1:release:*:*:*:*:*:*",CVE-2019-3797,CWE-200 Information Exposure,"This affects Spring Data JPA in versions up to and including 2.1.5, 2.0.13 and 1.11.19. Derived queries using any of the predicates â€˜startingWithâ€™, â€˜endingWithâ€™ or â€˜containingâ€™ could return more results than anticipated when a maliciously crafted query parameter value is supplied. Also, LIKE expressions in manually defined queries could return unexpected results if the parameter values bound did not have escaped reserved characters properly.",OSSINDEX,"","","",MEDIUM,5.3,/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,HIGH,32
Nivola - Nivola Service Portal Backend,"Wed, 16 Nov 2022 17:37:57 +0100",spring-data-jpa-1.11.1.RELEASE.jar,C:\Users\filip\.m2\repository\org\springframework\data\spring-data-jpa\1.11.1.RELEASE\spring-data-jpa-1.11.1.RELEASE.jar,Spring Data module for JPA repositories.,"",22d87c3030bdf631930061f6e6711ec4,fa362aecd78883991f57a5d64e19f34b57a2c34d,pkg:maven/org.springframework.data/spring-data-jpa@1.11.1.RELEASE,"cpe:2.3:a:pivotal_software:spring_data_jpa:1.11.1:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:1.11.1:release:*:*:*:*:*:*",CVE-2019-3802,CWE-200 Information Exposure,"This affects Spring Data JPA in versions up to and including 2.1.6, 2.0.14 and 1.11.20. ExampleMatcher using ExampleMatcher.StringMatcher.STARTING, ExampleMatcher.StringMatcher.ENDING or ExampleMatcher.StringMatcher.CONTAINING could return more results than anticipated when a maliciously crafted example value is supplied.",OSSINDEX,MEDIUM,5.3,/AV:N/AC:L/Au:/C:L/I:N/A:N,"","","",HIGH,32
Nivola - Nivola Service Portal Backend,"Wed, 16 Nov 2022 17:37:57 +0100",spring-data-jpa-1.11.1.RELEASE.jar,C:\Users\filip\.m2\repository\org\springframework\data\spring-data-jpa\1.11.1.RELEASE\spring-data-jpa-1.11.1.RELEASE.jar,Spring Data module for JPA repositories.,"",22d87c3030bdf631930061f6e6711ec4,fa362aecd78883991f57a5d64e19f34b57a2c34d,pkg:maven/org.springframework.data/spring-data-jpa@1.11.1.RELEASE,"cpe:2.3:a:pivotal_software:spring_data_jpa:1.11.1:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:1.11.1:release:*:*:*:*:*:*",CVE-2020-5421,NVD-CWE-noinfo,"In Spring Framework versions 5.2.0 - 5.2.8, 5.1.0 - 5.1.17, 5.0.0 - 5.0.18, 4.3.0 - 4.3.28, and older unsupported versions, the protections against RFD attacks from CVE-2015-5211 may be bypassed depending on the browser used through the use of a jsessionid path parameter.",NVD,LOW,3.6,/AV:N/AC:H/Au:S/C:P/I:P/A:N,MEDIUM,6.5,/AV:N/AC:H/PR:L/UI:R/S:C/C:L/I:H/A:N,HIGH,32
Nivola - Nivola Service Portal Backend,"Wed, 16 Nov 2022 17:37:57 +0100",spring-data-jpa-1.11.1.RELEASE.jar,C:\Users\filip\.m2\repository\org\springframework\data\spring-data-jpa\1.11.1.RELEASE\spring-data-jpa-1.11.1.RELEASE.jar,Spring Data module for JPA repositories.,"",22d87c3030bdf631930061f6e6711ec4,fa362aecd78883991f57a5d64e19f34b57a2c34d,pkg:maven/org.springframework.data/spring-data-jpa@1.11.1.RELEASE,"cpe:2.3:a:pivotal_software:spring_data_jpa:1.11.1:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:1.11.1:release:*:*:*:*:*:*",CVE-2022-22950,CWE-770 Allocation of Resources Without Limits or Throttling,"n Spring Framework versions 5.3.0 - 5.3.16 and older unsupported versions, it is possible for a user to provide a specially crafted SpEL expression that may cause a denial of service condition.",NVD,MEDIUM,4.0,/AV:N/AC:L/Au:S/C:N/I:N/A:P,MEDIUM,6.5,/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,HIGH,32
Nivola - Nivola Service Portal Backend,"Wed, 16 Nov 2022 17:37:57 +0100",spring-data-jpa-1.11.1.RELEASE.jar,C:\Users\filip\.m2\repository\org\springframework\data\spring-data-jpa\1.11.1.RELEASE\spring-data-jpa-1.11.1.RELEASE.jar,Spring Data module for JPA repositories.,"",22d87c3030bdf631930061f6e6711ec4,fa362aecd78883991f57a5d64e19f34b57a2c34d,pkg:maven/org.springframework.data/spring-data-jpa@1.11.1.RELEASE,"cpe:2.3:a:pivotal_software:spring_data_jpa:1.11.1:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:1.11.1:release:*:*:*:*:*:*",CVE-2022-22965,CWE-94 Improper Control of Generation of Code ('Code Injection'),"A Spring MVC or Spring WebFlux application running on JDK 9+ may be vulnerable to remote code execution (RCE) via data binding. The specific exploit requires the application to run on Tomcat as a WAR deployment. If the application is deployed as a Spring Boot executable jar, i.e. the default, it is not vulnerable to the exploit. However, the nature of the vulnerability is more general, and there may be other ways to exploit it.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,32
Nivola - Nivola Service Portal Backend,"Wed, 16 Nov 2022 17:37:57 +0100",spring-data-jpa-1.11.1.RELEASE.jar,C:\Users\filip\.m2\repository\org\springframework\data\spring-data-jpa\1.11.1.RELEASE\spring-data-jpa-1.11.1.RELEASE.jar,Spring Data module for JPA repositories.,"",22d87c3030bdf631930061f6e6711ec4,fa362aecd78883991f57a5d64e19f34b57a2c34d,pkg:maven/org.springframework.data/spring-data-jpa@1.11.1.RELEASE,"cpe:2.3:a:pivotal_software:spring_data_jpa:1.11.1:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:1.11.1:release:*:*:*:*:*:*",CVE-2022-22968,CWE-178 Improper Handling of Case Sensitivity,"In Spring Framework versions 5.3.0 - 5.3.18, 5.2.0 - 5.2.20, and older unsupported versions, the patterns for disallowedFields on a DataBinder are case sensitive which means a field is not effectively protected unless it is listed with both upper and lower case for the first character of the field, including upper and lower case for the first character of all nested fields within the property path.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:N,MEDIUM,5.3,/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,HIGH,32
Nivola - Nivola Service Portal Backend,"Wed, 16 Nov 2022 17:37:57 +0100",spring-data-jpa-1.11.1.RELEASE.jar,C:\Users\filip\.m2\repository\org\springframework\data\spring-data-jpa\1.11.1.RELEASE\spring-data-jpa-1.11.1.RELEASE.jar,Spring Data module for JPA repositories.,"",22d87c3030bdf631930061f6e6711ec4,fa362aecd78883991f57a5d64e19f34b57a2c34d,pkg:maven/org.springframework.data/spring-data-jpa@1.11.1.RELEASE,"cpe:2.3:a:pivotal_software:spring_data_jpa:1.11.1:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:1.11.1:release:*:*:*:*:*:*",CVE-2022-22970,CWE-770 Allocation of Resources Without Limits or Throttling,"In spring framework versions prior to 5.3.20+ , 5.2.22+ and old unsupported versions, applications that handle file uploads are vulnerable to DoS attack if they rely on data binding to set a MultipartFile or javax.servlet.Part to a field in a model object.",NVD,LOW,3.5,/AV:N/AC:M/Au:S/C:N/I:N/A:P,MEDIUM,5.3,/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:H,HIGH,32
Nivola - Nivola Service Portal Backend,"Wed, 16 Nov 2022 17:37:57 +0100",spring-security-core-4.2.2.RELEASE.jar,C:\Users\filip\.m2\repository\org\springframework\security\spring-security-core\4.2.2.RELEASE\spring-security-core-4.2.2.RELEASE.jar,spring-security-core,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",9958bd7002555ba4e5442a476b79a860,b4797b71d9f7d1a4b76b5d095ac20868369a8c31,pkg:maven/org.springframework.security/spring-security-core@4.2.2.RELEASE,"cpe:2.3:a:pivotal_software:spring_security:4.2.2:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:4.2.2:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_security:4.2.2:release:*:*:*:*:*:*",CVE-2016-1000027,CWE-502 Deserialization of Untrusted Data,"Pivotal Spring Framework through 5.3.16 suffers from a potential remote code execution (RCE) issue if used for Java deserialization of untrusted data. Depending on how the library is implemented within a product, this issue may or not occur, and authentication may be required. NOTE: the vendor's position is that untrusted data is not an intended use case. The product's behavior will not be changed because some users rely on deserialization of trusted data.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,37
Nivola - Nivola Service Portal Backend,"Wed, 16 Nov 2022 17:37:57 +0100",spring-security-core-4.2.2.RELEASE.jar,C:\Users\filip\.m2\repository\org\springframework\security\spring-security-core\4.2.2.RELEASE\spring-security-core-4.2.2.RELEASE.jar,spring-security-core,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",9958bd7002555ba4e5442a476b79a860,b4797b71d9f7d1a4b76b5d095ac20868369a8c31,pkg:maven/org.springframework.security/spring-security-core@4.2.2.RELEASE,"cpe:2.3:a:pivotal_software:spring_security:4.2.2:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:4.2.2:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_security:4.2.2:release:*:*:*:*:*:*",CVE-2016-5007,"CWE-264 Permissions, Privileges, and Access Controls","Both Spring Security 3.2.x, 4.0.x, 4.1.0 and the Spring Framework 3.2.x, 4.0.x, 4.1.x, 4.2.x rely on URL pattern mappings for authorization and for mapping requests to controllers respectively. Differences in the strictness of the pattern matching mechanisms, for example with regards to space trimming in path segments, can lead Spring Security to not recognize certain paths as not protected that are in fact mapped to Spring MVC controllers that should be protected. The problem is compounded by the fact that the Spring Framework provides richer features with regards to pattern matching as well as by the fact that pattern matching in each Spring Security and the Spring Framework can easily be customized creating additional differences.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:N,HIGH,7.5,/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,HIGH,37
Nivola - Nivola Service Portal Backend,"Wed, 16 Nov 2022 17:37:57 +0100",spring-security-core-4.2.2.RELEASE.jar,C:\Users\filip\.m2\repository\org\springframework\security\spring-security-core\4.2.2.RELEASE\spring-security-core-4.2.2.RELEASE.jar,spring-security-core,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",9958bd7002555ba4e5442a476b79a860,b4797b71d9f7d1a4b76b5d095ac20868369a8c31,pkg:maven/org.springframework.security/spring-security-core@4.2.2.RELEASE,"cpe:2.3:a:pivotal_software:spring_security:4.2.2:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:4.2.2:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_security:4.2.2:release:*:*:*:*:*:*",CVE-2017-4995,CWE-502 Deserialization of Untrusted Data,"An issue was discovered in Pivotal Spring Security 4.2.0.RELEASE through 4.2.2.RELEASE, and Spring Security 5.0.0.M1. When configured to enable default typing, Jackson contained a deserialization vulnerability that could lead to arbitrary code execution. Jackson fixed this vulnerability by blacklisting known ""deserialization gadgets."" Spring Security configures Jackson with global default typing enabled, which means that (through the previous exploit) arbitrary code could be executed if all of the following is true: (1) Spring Security's Jackson support is being leveraged by invoking SecurityJackson2Modules.getModules(ClassLoader) or SecurityJackson2Modules.enableDefaultTyping(ObjectMapper); (2) Jackson is used to deserialize data that is not trusted (Spring Security does not perform deserialization using Jackson, so this is an explicit choice of the user); and (3) there is an unknown (Jackson is not blacklisting it already) ""deserialization gadget"" that allows code execution present on the classpath. Jackson provides a blacklisting approach to protecting against this type of attack, but Spring Security should be proactive against blocking unknown ""deserialization gadgets"" when Spring Security enables default typing.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,HIGH,8.1,/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,37
Nivola - Nivola Service Portal Backend,"Wed, 16 Nov 2022 17:37:57 +0100",spring-security-core-4.2.2.RELEASE.jar,C:\Users\filip\.m2\repository\org\springframework\security\spring-security-core\4.2.2.RELEASE\spring-security-core-4.2.2.RELEASE.jar,spring-security-core,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",9958bd7002555ba4e5442a476b79a860,b4797b71d9f7d1a4b76b5d095ac20868369a8c31,pkg:maven/org.springframework.security/spring-security-core@4.2.2.RELEASE,"cpe:2.3:a:pivotal_software:spring_security:4.2.2:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:4.2.2:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_security:4.2.2:release:*:*:*:*:*:*",CVE-2018-11039,NVD-CWE-noinfo,"Spring Framework (versions 5.0.x prior to 5.0.7, versions 4.3.x prior to 4.3.18, and older unsupported versions) allow web applications to change the HTTP request method to any HTTP method (including TRACE) using the HiddenHttpMethodFilter in Spring MVC. If an application has a pre-existing XSS vulnerability, a malicious user (or attacker) can use this filter to escalate to an XST (Cross Site Tracing) attack.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:P/I:P/A:N,MEDIUM,5.9,/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,HIGH,37
Nivola - Nivola Service Portal Backend,"Wed, 16 Nov 2022 17:37:57 +0100",spring-security-core-4.2.2.RELEASE.jar,C:\Users\filip\.m2\repository\org\springframework\security\spring-security-core\4.2.2.RELEASE\spring-security-core-4.2.2.RELEASE.jar,spring-security-core,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",9958bd7002555ba4e5442a476b79a860,b4797b71d9f7d1a4b76b5d095ac20868369a8c31,pkg:maven/org.springframework.security/spring-security-core@4.2.2.RELEASE,"cpe:2.3:a:pivotal_software:spring_security:4.2.2:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:4.2.2:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_security:4.2.2:release:*:*:*:*:*:*",CVE-2018-11040,CWE-829 Inclusion of Functionality from Untrusted Control Sphere,"Spring Framework, versions 5.0.x prior to 5.0.7 and 4.3.x prior to 4.3.18 and older unsupported versions, allows web applications to enable cross-domain requests via JSONP (JSON with Padding) through AbstractJsonpResponseBodyAdvice for REST controllers and MappingJackson2JsonView for browser requests. Both are not enabled by default in Spring Framework nor Spring Boot, however, when MappingJackson2JsonView is configured in an application, JSONP support is automatically ready to use through the ""jsonp"" and ""callback"" JSONP parameters, enabling cross-domain requests.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:P/I:P/A:N,HIGH,7.5,/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,HIGH,37
Nivola - Nivola Service Portal Backend,"Wed, 16 Nov 2022 17:37:57 +0100",spring-security-core-4.2.2.RELEASE.jar,C:\Users\filip\.m2\repository\org\springframework\security\spring-security-core\4.2.2.RELEASE\spring-security-core-4.2.2.RELEASE.jar,spring-security-core,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",9958bd7002555ba4e5442a476b79a860,b4797b71d9f7d1a4b76b5d095ac20868369a8c31,pkg:maven/org.springframework.security/spring-security-core@4.2.2.RELEASE,"cpe:2.3:a:pivotal_software:spring_security:4.2.2:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:4.2.2:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_security:4.2.2:release:*:*:*:*:*:*",CVE-2018-1199,CWE-20 Improper Input Validation,"Spring Security (Spring Security 4.1.x before 4.1.5, 4.2.x before 4.2.4, and 5.0.x before 5.0.1; and Spring Framework 4.3.x before 4.3.14 and 5.0.x before 5.0.3) does not consider URL path parameters when processing security constraints. By adding a URL path parameter with special encodings, an attacker may be able to bypass a security constraint. The root cause of this issue is a lack of clarity regarding the handling of path parameters in the Servlet Specification. Some Servlet containers include path parameters in the value returned for getPathInfo() and some do not. Spring Security uses the value returned by getPathInfo() as part of the process of mapping requests to security constraints. In this particular attack, different character encodings used in path parameters allows secured Spring MVC static resource URLs to be bypassed.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:P/I:P/A:N,MEDIUM,5.3,/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N,HIGH,37
Nivola - Nivola Service Portal Backend,"Wed, 16 Nov 2022 17:37:57 +0100",spring-security-core-4.2.2.RELEASE.jar,C:\Users\filip\.m2\repository\org\springframework\security\spring-security-core\4.2.2.RELEASE\spring-security-core-4.2.2.RELEASE.jar,spring-security-core,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",9958bd7002555ba4e5442a476b79a860,b4797b71d9f7d1a4b76b5d095ac20868369a8c31,pkg:maven/org.springframework.security/spring-security-core@4.2.2.RELEASE,"cpe:2.3:a:pivotal_software:spring_security:4.2.2:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:4.2.2:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_security:4.2.2:release:*:*:*:*:*:*",CVE-2018-1257,NVD-CWE-noinfo,"Spring Framework, versions 5.0.x prior to 5.0.6, versions 4.3.x prior to 4.3.17, and older unsupported versions allows applications to expose STOMP over WebSocket endpoints with a simple, in-memory STOMP broker through the spring-messaging module. A malicious user (or attacker) can craft a message to the broker that can lead to a regular expression, denial of service attack.",NVD,MEDIUM,4.0,/AV:N/AC:L/Au:S/C:N/I:N/A:P,MEDIUM,6.5,/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,HIGH,37
Nivola - Nivola Service Portal Backend,"Wed, 16 Nov 2022 17:37:57 +0100",spring-security-core-4.2.2.RELEASE.jar,C:\Users\filip\.m2\repository\org\springframework\security\spring-security-core\4.2.2.RELEASE\spring-security-core-4.2.2.RELEASE.jar,spring-security-core,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",9958bd7002555ba4e5442a476b79a860,b4797b71d9f7d1a4b76b5d095ac20868369a8c31,pkg:maven/org.springframework.security/spring-security-core@4.2.2.RELEASE,"cpe:2.3:a:pivotal_software:spring_security:4.2.2:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_framework:4.2.2:release:*:*:*:*:*:*, cpe:2.3:a:vmware:spring_security:4.2.2:release:*:*:*:*:*:*",CVE-2018-1258,CWE-863 Incorrect Authorization,Spring Framework version 5.0.5 when used in combination with any versions of Spring Security contains an authorization bypass when using method security. An unauthorized malicious user can gain unauthorized access to methods that should be restricted.,NVD,MEDIUM,6.5,/AV:N/AC:L/Au:S/C:P/I:P/A:P,HIGH,8.8,/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,HIGH,37
